rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,rank_month,rank_year,rank_day
46,Algeria,ALG,34.0,37.0,8,CAF,1994-05-17,5,1994,17
63,United Arab Emirates,UAE,26.0,32.0,7,AFC,1994-05-17,5,1994,17
62,Guinea,GUI,26.0,28.0,-2,CAF,1994-05-17,5,1994,17
61,Iraq,IRQ,28.0,28.0,-4,AFC,1994-05-17,5,1994,17
60,Paraguay,PAR,28.0,28.0,-1,CONMEBOL,1994-05-17,5,1994,17
59,Czech Republic,CZE,28.0,28.0,-4,UEFA,1994-05-17,5,1994,17
58,Canada,CAN,29.0,32.0,3,CONCACAF,1994-05-17,5,1994,17
57,IR Iran,IRN,30.0,30.0,-2,AFC,1994-05-17,5,1994,17
56,Turkey,TUR,31.0,31.0,-1,UEFA,1994-05-17,5,1994,17
64,Zaire,ZAI,26.0,27.0,-2,CAF,1994-05-17,5,1994,17
55,Senegal,SEN,31.0,31.0,-3,CAF,1994-05-17,5,1994,17
53,China PR,CHN,33.0,33.0,3,AFC,1994-05-17,5,1994,17
52,Israel,ISR,33.0,33.0,0,UEFA,1994-05-17,5,1994,17
51,Honduras,HON,33.0,33.0,0,CONCACAF,1994-05-17,5,1994,17
50,Costa Rica,CRC,34.0,34.0,1,CONCACAF,1994-05-17,5,1994,17
49,Hungary,HUN,34.0,33.0,-4,UEFA,1994-05-17,5,1994,17
48,Mali,MLI,34.0,34.0,0,CAF,1994-05-17,5,1994,17
47,Ecuador,ECU,34.0,34.0,2,CONMEBOL,1994-05-17,5,1994,17
45,Slovakia,SVK,34.0,32.0,-9,UEFA,1994-05-17,5,1994,17
54,Japan,JPN,32.0,36.0,12,AFC,1994-05-17,5,1994,17
44,Australia,AUS,35.0,35.0,0,AFC,1994-05-17,5,1994,17
65,Gabon,GAB,26.0,27.0,-2,CAF,1994-05-17,5,1994,17
67,Thailand,THA,24.0,26.0,-2,AFC,1994-05-17,5,1994,17
86,Syria,SYR,19.0,19.0,1,AFC,1994-05-17,5,1994,17
85,Trinidad and Tobago,TRI,20.0,15.0,-10,CONCACAF,1994-05-17,5,1994,17
84,Bahrain,BHR,20.0,21.0,2,AFC,1994-05-17,5,1994,17
83,Singapore,SGP,20.0,23.0,8,AFC,1994-05-17,5,1994,17
82,Kenya,KEN,20.0,22.0,4,CAF,1994-05-17,5,1994,17
81,Niger,NIG,21.0,22.0,4,CAF,1994-05-17,5,1994,17
80,Malawi,MWI,21.0,21.0,-1,CAF,1994-05-17,5,1994,17
79,Oman,OMA,21.0,20.0,-4,AFC,1994-05-17,5,1994,17
66,Kuwait,KUW,25.0,28.0,4,AFC,1994-05-17,5,1994,17
78,South Africa,RSA,21.0,16.0,-14,CAF,1994-05-17,5,1994,17
76,Cyprus,CYP,22.0,25.0,5,UEFA,1994-05-17,5,1994,17
75,Yugoslavia,YUG,22.0,23.0,1,UEFA,1994-05-17,5,1994,17
74,Malta,MLT,22.0,21.0,-6,UEFA,1994-05-17,5,1994,17
73,Korea DPR,PRK,23.0,27.0,5,AFC,1994-05-17,5,1994,17
71,Qatar,QAT,23.0,30.0,11,AFC,1994-05-17,5,1994,17
70,El Salvador,SLV,23.0,24.0,-3,CONCACAF,1994-05-17,5,1994,17
69,Peru,PER,24.0,24.0,-3,CONMEBOL,1994-05-17,5,1994,17
68,Sierra Leone,SLE,24.0,25.0,-2,CAF,1994-05-17,5,1994,17
77,New Zealand,NZL,21.0,22.0,-2,OFC,1994-05-17,5,1994,17
87,Slovenia,SVN,19.0,11.0,-30,UEFA,1994-05-17,5,1994,17
43,Bolivia,BOL,35.0,34.0,-4,CONMEBOL,1994-05-17,5,1994,17
41,Austria,AUT,36.0,39.0,5,UEFA,1994-05-17,5,1994,17
18,Colombia,COL,50.0,49.0,-2,CONMEBOL,1994-05-17,5,1994,17
17,France,FRA,50.0,51.0,2,UEFA,1994-05-17,5,1994,17
16,Italy,ITA,50.0,52.0,3,UEFA,1994-05-17,5,1994,17
15,England,ENG,50.0,51.0,-1,UEFA,1994-05-17,5,1994,17
14,Uruguay,URU,50.0,51.0,-3,CONMEBOL,1994-05-17,5,1994,17
13,Mexico,MEX,51.0,52.0,0,CONCACAF,1994-05-17,5,1994,17
12,Republic of Ireland,IRL,52.0,51.0,-5,UEFA,1994-05-17,5,1994,17
11,Netherlands,NED,53.0,55.0,3,UEFA,1994-05-17,5,1994,17
19,Zambia,ZAM,49.0,50.0,0,CAF,1994-05-17,5,1994,17
10,Romania,ROU,54.0,53.0,-1,UEFA,1994-05-17,5,1994,17
8,Switzerland,SUI,54.0,56.0,4,UEFA,1994-05-17,5,1994,17
7,Nigeria,NGA,55.0,56.0,2,CAF,1994-05-17,5,1994,17
6,Argentina,ARG,55.0,54.0,-4,CONMEBOL,1994-05-17,5,1994,17
5,Denmark,DEN,55.0,56.0,-1,UEFA,1994-05-17,5,1994,17
4,Norway,NOR,56.0,57.0,1,UEFA,1994-05-17,5,1994,17
3,Sweden,SWE,57.0,55.0,-6,UEFA,1994-05-17,5,1994,17
2,Germany,GER,59.0,59.0,0,UEFA,1994-05-17,5,1994,17
1,Brazil,BRA,59.0,59.0,0,CONMEBOL,1994-05-17,5,1994,17
9,Spain,ESP,54.0,55.0,2,UEFA,1994-05-17,5,1994,17
42,Zimbabwe,ZIM,36.0,36.0,1,CAF,1994-05-17,5,1994,17
20,Russia,RUS,49.0,52.0,8,UEFA,1994-05-17,5,1994,17
22,Portugal,POR,47.0,48.0,0,UEFA,1994-05-17,5,1994,17
40,Chile,CHI,37.0,34.0,-6,CONMEBOL,1994-05-17,5,1994,17
39,Iceland,ISL,37.0,35.0,-4,UEFA,1994-05-17,5,1994,17
38,Finland,FIN,37.0,37.0,-1,UEFA,1994-05-17,5,1994,17
37,Korea Republic,KOR,37.0,36.0,-3,AFC,1994-05-17,5,1994,17
36,Wales,WAL,39.0,41.0,4,UEFA,1994-05-17,5,1994,17
35,Saudi Arabia,KSA,39.0,39.0,1,AFC,1994-05-17,5,1994,17
34,Belgium,BEL,40.0,40.0,1,UEFA,1994-05-17,5,1994,17
33,Northern Ireland,NIR,41.0,39.0,-2,UEFA,1994-05-17,5,1994,17
21,Côte d'Ivoire,CIV,47.0,48.0,0,CAF,1994-05-17,5,1994,17
32,Greece,GRE,41.0,38.0,-5,UEFA,1994-05-17,5,1994,17
30,Morocco,MAR,44.0,44.0,4,CAF,1994-05-17,5,1994,17
29,Bulgaria,BUL,44.0,45.0,4,UEFA,1994-05-17,5,1994,17
28,Ghana,GHA,44.0,44.0,-1,CAF,1994-05-17,5,1994,17
27,Poland,POL,44.0,44.0,-1,UEFA,1994-05-17,5,1994,17
26,Scotland,SCO,44.0,42.0,-5,UEFA,1994-05-17,5,1994,17
25,Egypt,EGY,45.0,45.0,1,CAF,1994-05-17,5,1994,17
24,Cameroon,CMR,46.0,44.0,-3,CAF,1994-05-17,5,1994,17
23,USA,USA,46.0,46.0,0,CONCACAF,1994-05-17,5,1994,17
31,Tunisia,TUN,42.0,43.0,1,CAF,1994-05-17,5,1994,17
88,Lithuania,LTU,18.0,18.0,1,UEFA,1994-05-17,5,1994,17
72,Jamaica,JAM,23.0,23.0,-3,CONCACAF,1994-05-17,5,1994,17
90,Bermuda,BER,18.0,18.0,4,CONCACAF,1994-05-17,5,1994,17
141,Lesotho,LES,4.0,4.0,1,CAF,1994-05-17,5,1994,17
140,Cayman Islands,CAY,4.0,4.0,1,CONCACAF,1994-05-17,5,1994,17
139,Vietnam,VIE,5.0,5.0,1,AFC,1994-05-17,5,1994,17
138,Mauritius,MRI,5.0,5.0,1,CAF,1994-05-17,5,1994,17
137,Benin,BEN,6.0,6.0,2,CAF,1994-05-17,5,1994,17
135,Liberia,LBR,7.0,7.0,2,CAF,1994-05-17,5,1994,17
142,Belarus,BLR,4.0,4.0,1,UEFA,1994-05-17,5,1994,17
134,St. Vincent and the Grenadines,VIN,7.0,7.0,2,CONCACAF,1994-05-17,5,1994,17
132,Guatemala,GUA,7.0,8.0,4,CONCACAF,1994-05-17,5,1994,17
131,San Marino,SMR,7.0,8.0,2,UEFA,1994-05-17,5,1994,17
130,Panama,PAN,7.0,7.0,0,CONCACAF,1994-05-17,5,1994,17
129,Georgia,GEO,8.0,0.0,-27,UEFA,1994-05-17,5,1994,17
128,Bangladesh,BAN,8.0,9.0,6,AFC,1994-05-17,5,1994,17
127,Sudan,SDN,8.0,8.0,2,CAF,1994-05-17,5,1994,17
133,Grenada,GRN,7.0,7.0,2,CONCACAF,1994-05-17,5,1994,17
126,Nepal,NEP,8.0,8.0,0,AFC,1994-05-17,5,1994,17
143,St. Lucia,LCA,4.0,4.0,1,CONCACAF,1994-05-17,5,1994,17
145,Pakistan,PAK,4.0,4.0,1,AFC,1994-05-17,5,1994,17
159,Nicaragua,NCA,1.0,1.0,4,CONCACAF,1994-05-17,5,1994,17
158,Liechtenstein,LIE,1.0,0.0,-2,UEFA,1994-05-17,5,1994,17
157,Libya,LBY,1.0,1.0,3,CAF,1994-05-17,5,1994,17
156,Dominican Republic,DOM,1.0,1.0,3,CONCACAF,1994-05-17,5,1994,17
155,Brunei Darussalam,BRU,2.0,2.0,3,AFC,1994-05-17,5,1994,17
154,Solomon Islands,SOL,2.0,2.0,3,OFC,1994-05-17,5,1994,17
144,Guyana,GUY,4.0,4.0,1,CONCACAF,1994-05-17,5,1994,17
153,Cape Verde Islands,CPV,2.0,2.0,4,CAF,1994-05-17,5,1994,17
151,Laos,LAO,2.0,2.0,3,AFC,1994-05-17,5,1994,17
150,Mauritania,MTN,3.0,3.0,3,CAF,1994-05-17,5,1994,17
149,Moldova,MDA,3.0,0.0,0,UEFA,1994-05-17,5,1994,17
89,Malaysia,MAS,18.0,20.0,5,AFC,1994-05-17,5,1994,17
147,FYR Macedonia,MKD,3.0,0.0,0,UEFA,1994-05-17,5,1994,17
146,Tahiti,TAH,4.0,4.0,1,OFC,1994-05-17,5,1994,17
152,Maldives,MDV,2.0,2.0,3,AFC,1994-05-17,5,1994,17
125,Sri Lanka,SRI,8.0,8.0,-2,AFC,1994-05-17,5,1994,17
148,Botswana,BOT,3.0,3.0,2,CAF,1994-05-17,5,1994,17
123,Togo,TOG,9.0,9.0,0,CAF,1994-05-17,5,1994,17
104,India,IND,13.0,13.0,2,AFC,1994-05-17,5,1994,17
103,Burkina Faso,BFA,13.0,13.0,2,CAF,1994-05-17,5,1994,17
102,Croatia,CRO,13.0,13.0,-1,UEFA,1994-05-17,5,1994,17
101,Uganda,UGA,13.0,14.0,5,CAF,1994-05-17,5,1994,17
100,Eswatini,SWZ,13.0,13.0,0,CAF,1994-05-17,5,1994,17
99,Barbados,BRB,14.0,14.0,0,CONCACAF,1994-05-17,5,1994,17
105,Madagascar,MAD,13.0,13.0,2,CAF,1994-05-17,5,1994,17
98,Tanzania,TAN,14.0,14.0,0,CAF,1994-05-17,5,1994,17
95,Venezuela,VEN,16.0,16.0,2,CONMEBOL,1994-05-17,5,1994,17
94,Yemen,YEM,16.0,16.0,3,AFC,1994-05-17,5,1994,17
93,Ukraine,UKR,16.0,16.0,3,UEFA,1994-05-17,5,1994,17
92,Jordan,JOR,17.0,17.0,3,AFC,1994-05-17,5,1994,17
91,Latvia,LVA,17.0,17.0,3,UEFA,1994-05-17,5,1994,17
124,Angola,ANG,9.0,9.0,0,CAF,1994-05-17,5,1994,17
96,Suriname,SUR,15.0,12.0,-14,CONCACAF,1994-05-17,5,1994,17
106,Puerto Rico,PUR,12.0,12.0,1,CONCACAF,1994-05-17,5,1994,17
97,Albania,ALB,15.0,15.0,3,UEFA,1994-05-17,5,1994,17
108,Gambia,GAM,12.0,12.0,-1,CAF,1994-05-17,5,1994,17
122,Faroe Islands,FRO,9.0,9.0,2,UEFA,1994-05-17,5,1994,17
107,Hong Kong,HKG,12.0,14.0,10,AFC,1994-05-17,5,1994,17
121,Haiti,HAI,9.0,5.0,-15,CONCACAF,1994-05-17,5,1994,17
120,Antigua and Barbuda,ATG,9.0,9.0,-1,CONCACAF,1994-05-17,5,1994,17
119,Mozambique,MOZ,10.0,10.0,1,CAF,1994-05-17,5,1994,17
117,Ethiopia,ETH,11.0,12.0,6,CAF,1994-05-17,5,1994,17
116,Lebanon,LBN,11.0,11.0,2,AFC,1994-05-17,5,1994,17
118,Guinea-Bissau,GNB,10.0,10.0,-1,CAF,1994-05-17,5,1994,17
114,Myanmar,MYA,11.0,11.0,-2,AFC,1994-05-17,5,1994,17
109,Burundi,BDI,12.0,12.0,3,CAF,1994-05-17,5,1994,17
113,Estonia,EST,11.0,11.0,-2,UEFA,1994-05-17,5,1994,17
112,Congo,CGO,11.0,12.0,5,CAF,1994-05-17,5,1994,17
111,Luxembourg,LUX,11.0,11.0,-2,UEFA,1994-05-17,5,1994,17
110,Fiji,FIJ,12.0,12.0,-2,OFC,1994-05-17,5,1994,17
115,Indonesia,IDN,11.0,12.0,7,AFC,1994-05-17,5,1994,17
55,Senegal,SEN,31.0,31.0,0,CAF,1994-06-14,6,1994,14
54,Canada,CAN,31.0,29.0,-4,CONCACAF,1994-06-14,6,1994,14
53,Israel,ISR,32.0,33.0,1,UEFA,1994-06-14,6,1994,14
51,Costa Rica,CRC,34.0,34.0,1,CONCACAF,1994-06-14,6,1994,14
52,Japan,JPN,33.0,32.0,-2,AFC,1994-06-14,6,1994,14
50,Honduras,HON,34.0,33.0,-1,CONCACAF,1994-06-14,6,1994,14
56,Hungary,HUN,31.0,34.0,7,UEFA,1994-06-14,6,1994,14
49,Mali,MLI,34.0,34.0,1,CAF,1994-06-14,6,1994,14
48,Algeria,ALG,34.0,34.0,2,CAF,1994-06-14,6,1994,14
57,Turkey,TUR,31.0,31.0,1,UEFA,1994-06-14,6,1994,14
64,Gabon,GAB,26.0,26.0,-1,CAF,1994-06-14,6,1994,14
59,China PR,CHN,29.0,33.0,6,AFC,1994-06-14,6,1994,14
60,Paraguay,PAR,28.0,28.0,0,CONMEBOL,1994-06-14,6,1994,14
61,Guinea,GUI,26.0,26.0,-1,CAF,1994-06-14,6,1994,14
62,United Arab Emirates,UAE,26.0,26.0,-1,AFC,1994-06-14,6,1994,14
63,Zaire,ZAI,26.0,26.0,-1,CAF,1994-06-14,6,1994,14
65,Iraq,IRQ,26.0,28.0,4,AFC,1994-06-14,6,1994,14
66,Sierra Leone,SLE,24.0,24.0,-2,CAF,1994-06-14,6,1994,14
68,El Salvador,SLV,23.0,23.0,-2,CONCACAF,1994-06-14,6,1994,14
47,Australia,AUS,34.0,35.0,3,AFC,1994-06-14,6,1994,14
67,Peru,PER,24.0,24.0,-2,CONMEBOL,1994-06-14,6,1994,14
58,IR Iran,IRN,30.0,30.0,1,AFC,1994-06-14,6,1994,14
46,Finland,FIN,35.0,37.0,8,UEFA,1994-06-14,6,1994,14
31,Greece,GRE,41.0,41.0,-1,UEFA,1994-06-14,6,1994,14
44,Slovakia,SVK,35.0,34.0,-1,UEFA,1994-06-14,6,1994,14
38,Iceland,ISL,38.0,37.0,-1,UEFA,1994-06-14,6,1994,14
69,Qatar,QAT,23.0,23.0,-2,AFC,1994-06-14,6,1994,14
37,Korea Republic,KOR,38.0,37.0,0,AFC,1994-06-14,6,1994,14
36,Austria,AUT,38.0,36.0,-5,UEFA,1994-06-14,6,1994,14
35,Wales,WAL,39.0,39.0,-1,UEFA,1994-06-14,6,1994,14
34,Saudi Arabia,KSA,40.0,39.0,-1,AFC,1994-06-14,6,1994,14
33,Scotland,SCO,40.0,44.0,7,UEFA,1994-06-14,6,1994,14
32,Poland,POL,41.0,44.0,5,UEFA,1994-06-14,6,1994,14
30,Tunisia,TUN,42.0,42.0,-1,CAF,1994-06-14,6,1994,14
39,Ecuador,ECU,37.0,34.0,-8,CONMEBOL,1994-06-14,6,1994,14
45,Czech Republic,CZE,35.0,28.0,-14,UEFA,1994-06-14,6,1994,14
29,Bulgaria,BUL,44.0,44.0,0,UEFA,1994-06-14,6,1994,14
27,Belgium,BEL,44.0,40.0,-7,UEFA,1994-06-14,6,1994,14
26,Ghana,GHA,44.0,44.0,-2,CAF,1994-06-14,6,1994,14
25,Egypt,EGY,45.0,45.0,0,CAF,1994-06-14,6,1994,14
24,Cameroon,CMR,46.0,46.0,0,CAF,1994-06-14,6,1994,14
23,USA,USA,47.0,46.0,0,CONCACAF,1994-06-14,6,1994,14
22,Portugal,POR,47.0,47.0,0,UEFA,1994-06-14,6,1994,14
40,Chile,CHI,37.0,37.0,0,CONMEBOL,1994-06-14,6,1994,14
41,Northern Ireland,NIR,37.0,41.0,8,UEFA,1994-06-14,6,1994,14
42,Zimbabwe,ZIM,35.0,36.0,0,CAF,1994-06-14,6,1994,14
43,Bolivia,BOL,35.0,35.0,0,CONMEBOL,1994-06-14,6,1994,14
28,Morocco,MAR,44.0,44.0,-2,CAF,1994-06-14,6,1994,14
70,Jamaica,JAM,23.0,23.0,-2,CONCACAF,1994-06-14,6,1994,14
88,Lithuania,LTU,19.0,18.0,0,UEFA,1994-06-14,6,1994,14
72,Malta,MLT,22.0,22.0,-2,UEFA,1994-06-14,6,1994,14
99,Tanzania,TAN,14.0,14.0,1,CAF,1994-06-14,6,1994,14
100,Eswatini,SWZ,13.0,13.0,0,CAF,1994-06-14,6,1994,14
101,Uganda,UGA,13.0,13.0,0,CAF,1994-06-14,6,1994,14
102,Burkina Faso,BFA,13.0,13.0,-1,CAF,1994-06-14,6,1994,14
103,Yemen,YEM,13.0,16.0,9,AFC,1994-06-14,6,1994,14
21,Côte d'Ivoire,CIV,47.0,47.0,0,CAF,1994-06-14,6,1994,14
104,Albania,ALB,13.0,15.0,7,UEFA,1994-06-14,6,1994,14
105,India,IND,13.0,13.0,1,AFC,1994-06-14,6,1994,14
106,Madagascar,MAD,13.0,13.0,1,CAF,1994-06-14,6,1994,14
107,Puerto Rico,PUR,12.0,12.0,1,CONCACAF,1994-06-14,6,1994,14
98,Barbados,BRB,14.0,14.0,-1,CONCACAF,1994-06-14,6,1994,14
108,Mozambique,MOZ,12.0,10.0,-11,CAF,1994-06-14,6,1994,14
110,Gambia,GAM,12.0,12.0,2,CAF,1994-06-14,6,1994,14
111,Burundi,BDI,12.0,12.0,2,CAF,1994-06-14,6,1994,14
112,Estonia,EST,12.0,11.0,-1,UEFA,1994-06-14,6,1994,14
113,Congo,CGO,11.0,11.0,1,CAF,1994-06-14,6,1994,14
114,Ethiopia,ETH,11.0,11.0,-3,CAF,1994-06-14,6,1994,14
115,Myanmar,MYA,10.0,11.0,1,AFC,1994-06-14,6,1994,14
116,Guinea-Bissau,GNB,10.0,10.0,-2,CAF,1994-06-14,6,1994,14
117,Luxembourg,LUX,10.0,11.0,6,UEFA,1994-06-14,6,1994,14
118,FYR Macedonia,MKD,10.0,3.0,-29,UEFA,1994-06-14,6,1994,14
119,Lebanon,LBN,10.0,11.0,3,AFC,1994-06-14,6,1994,14
109,Hong Kong,HKG,12.0,12.0,2,AFC,1994-06-14,6,1994,14
71,Korea DPR,PRK,23.0,23.0,-2,AFC,1994-06-14,6,1994,14
97,Fiji,FIJ,14.0,12.0,-13,OFC,1994-06-14,6,1994,14
95,Malaysia,MAS,15.0,18.0,6,AFC,1994-06-14,6,1994,14
73,Cyprus,CYP,22.0,22.0,-3,UEFA,1994-06-14,6,1994,14
74,Kuwait,KUW,22.0,25.0,8,AFC,1994-06-14,6,1994,14
75,Thailand,THA,22.0,24.0,8,AFC,1994-06-14,6,1994,14
76,South Africa,RSA,21.0,21.0,-2,CAF,1994-06-14,6,1994,14
77,Oman,OMA,21.0,21.0,-2,AFC,1994-06-14,6,1994,14
78,Yugoslavia,YUG,21.0,22.0,3,UEFA,1994-06-14,6,1994,14
79,Slovenia,SVN,21.0,19.0,-8,UEFA,1994-06-14,6,1994,14
80,Malawi,MWI,21.0,21.0,0,CAF,1994-06-14,6,1994,14
81,Niger,NIG,21.0,21.0,0,CAF,1994-06-14,6,1994,14
82,Kenya,KEN,20.0,20.0,0,CAF,1994-06-14,6,1994,14
96,Jordan,JOR,15.0,17.0,4,AFC,1994-06-14,6,1994,14
83,Ukraine,UKR,20.0,16.0,-10,UEFA,1994-06-14,6,1994,14
85,Latvia,LVA,19.0,17.0,-6,UEFA,1994-06-14,6,1994,14
86,Syria,SYR,19.0,19.0,0,AFC,1994-06-14,6,1994,14
87,Singapore,SGP,19.0,20.0,4,AFC,1994-06-14,6,1994,14
122,Haiti,HAI,9.0,9.0,1,CONCACAF,1994-06-14,6,1994,14
89,Bermuda,BER,17.0,18.0,-1,CONCACAF,1994-06-14,6,1994,14
90,New Zealand,NZL,17.0,21.0,13,OFC,1994-06-14,6,1994,14
91,Croatia,CRO,17.0,13.0,-11,UEFA,1994-06-14,6,1994,14
92,Bahrain,BHR,15.0,20.0,8,AFC,1994-06-14,6,1994,14
93,Suriname,SUR,15.0,15.0,-3,CONCACAF,1994-06-14,6,1994,14
94,Venezuela,VEN,15.0,16.0,-1,CONMEBOL,1994-06-14,6,1994,14
84,Trinidad and Tobago,TRI,20.0,20.0,-1,CONCACAF,1994-06-14,6,1994,14
20,Zambia,ZAM,49.0,49.0,1,CAF,1994-06-14,6,1994,14
121,Antigua and Barbuda,ATG,9.0,9.0,1,CONCACAF,1994-06-14,6,1994,14
18,Uruguay,URU,50.0,50.0,4,CONMEBOL,1994-06-14,6,1994,14
136,Liberia,LBR,6.0,7.0,1,CAF,1994-06-14,6,1994,14
138,Benin,BEN,6.0,6.0,1,CAF,1994-06-14,6,1994,14
139,Mauritius,MRI,5.0,5.0,1,CAF,1994-06-14,6,1994,14
140,Tahiti,TAH,5.0,4.0,-6,OFC,1994-06-14,6,1994,14
141,Cayman Islands,CAY,4.0,4.0,1,CONCACAF,1994-06-14,6,1994,14
142,Belarus,BLR,4.0,4.0,0,UEFA,1994-06-14,6,1994,14
143,Vietnam,VIE,4.0,5.0,4,AFC,1994-06-14,6,1994,14
144,Lesotho,LES,4.0,4.0,3,CAF,1994-06-14,6,1994,14
145,Guyana,GUY,4.0,4.0,1,CONCACAF,1994-06-14,6,1994,14
146,St. Lucia,LCA,4.0,4.0,3,CONCACAF,1994-06-14,6,1994,14
147,Pakistan,PAK,4.0,4.0,2,AFC,1994-06-14,6,1994,14
148,Botswana,BOT,3.0,3.0,0,CAF,1994-06-14,6,1994,14
149,Moldova,MDA,3.0,3.0,0,UEFA,1994-06-14,6,1994,14
150,Mauritania,MTN,3.0,3.0,0,CAF,1994-06-14,6,1994,14
151,Liechtenstein,LIE,2.0,1.0,-7,UEFA,1994-06-14,6,1994,14
152,Maldives,MDV,2.0,2.0,0,AFC,1994-06-14,6,1994,14
153,Cape Verde Islands,CPV,2.0,2.0,0,CAF,1994-06-14,6,1994,14
154,Laos,LAO,2.0,2.0,3,AFC,1994-06-14,6,1994,14
155,Solomon Islands,SOL,2.0,2.0,1,OFC,1994-06-14,6,1994,14
19,Russia,RUS,50.0,49.0,-1,UEFA,1994-06-14,6,1994,14
157,Libya,LBY,1.0,1.0,0,CAF,1994-06-14,6,1994,14
158,Brunei Darussalam,BRU,1.0,2.0,3,AFC,1994-06-14,6,1994,14
159,Armenia,ARM,1.0,0.0,0,UEFA,1994-06-14,6,1994,14
160,Nicaragua,NCA,1.0,1.0,1,CONCACAF,1994-06-14,6,1994,14
120,Indonesia,IDN,9.0,11.0,5,AFC,1994-06-14,6,1994,14
135,St. Vincent and the Grenadines,VIN,7.0,7.0,1,CONCACAF,1994-06-14,6,1994,14
134,Guatemala,GUA,7.0,7.0,2,CONCACAF,1994-06-14,6,1994,14
156,Dominican Republic,DOM,1.0,1.0,0,CONCACAF,1994-06-14,6,1994,14
132,San Marino,SMR,7.0,7.0,1,UEFA,1994-06-14,6,1994,14
133,Grenada,GRN,7.0,7.0,0,CONCACAF,1994-06-14,6,1994,14
16,Mexico,MEX,51.0,51.0,3,CONCACAF,1994-06-14,6,1994,14
14,Republic of Ireland,IRL,53.0,52.0,2,UEFA,1994-06-14,6,1994,14
13,France,FRA,53.0,50.0,-4,UEFA,1994-06-14,6,1994,14
12,Switzerland,SUI,54.0,54.0,4,UEFA,1994-06-14,6,1994,14
11,Nigeria,NGA,54.0,55.0,4,CAF,1994-06-14,6,1994,14
10,Sweden,SWE,55.0,57.0,7,UEFA,1994-06-14,6,1994,14
9,Denmark,DEN,55.0,55.0,4,UEFA,1994-06-14,6,1994,14
8,Argentina,ARG,55.0,55.0,2,CONMEBOL,1994-06-14,6,1994,14
7,Romania,ROU,55.0,54.0,-3,UEFA,1994-06-14,6,1994,14
6,Norway,NOR,56.0,56.0,2,UEFA,1994-06-14,6,1994,14
5,Spain,ESP,56.0,54.0,-4,UEFA,1994-06-14,6,1994,14
15,England,ENG,52.0,50.0,0,UEFA,1994-06-14,6,1994,14
3,Brazil,BRA,59.0,59.0,2,CONMEBOL,1994-06-14,6,1994,14
131,Panama,PAN,7.0,7.0,1,CONCACAF,1994-06-14,6,1994,14
4,Italy,ITA,57.0,50.0,-12,UEFA,1994-06-14,6,1994,14
130,Bangladesh,BAN,8.0,8.0,2,AFC,1994-06-14,6,1994,14
129,Sudan,SDN,8.0,8.0,2,CAF,1994-06-14,6,1994,14
128,Nepal,NEP,8.0,8.0,2,AFC,1994-06-14,6,1994,14
127,Sri Lanka,SRI,8.0,8.0,2,AFC,1994-06-14,6,1994,14
17,Colombia,COL,51.0,50.0,-1,CONMEBOL,1994-06-14,6,1994,14
125,Faroe Islands,FRO,8.0,9.0,3,UEFA,1994-06-14,6,1994,14
124,Angola,ANG,9.0,9.0,0,CAF,1994-06-14,6,1994,14
123,Togo,TOG,9.0,9.0,0,CAF,1994-06-14,6,1994,14
1,Germany,GER,60.0,59.0,-1,UEFA,1994-06-14,6,1994,14
126,Georgia,GEO,8.0,8.0,-3,UEFA,1994-06-14,6,1994,14
2,Netherlands,NED,59.0,53.0,-9,UEFA,1994-06-14,6,1994,14
104,Estonia,EST,28.0,28.0,1,UEFA,1998-05-20,5,1998,20
119,Tajikistan,TJK,22.0,24.0,2,AFC,1998-05-20,5,1998,20
120,Gambia,GAM,22.0,22.0,-1,CAF,1998-05-20,5,1998,20
121,Faroe Islands,FRO,22.0,24.0,5,UEFA,1998-05-20,5,1998,20
122,St. Kitts and Nevis,SKN,21.0,19.0,-7,CONCACAF,1998-05-20,5,1998,20
123,Azerbaijan,AZE,21.0,21.0,1,UEFA,1998-05-20,5,1998,20
124,Malta,MLT,20.0,20.0,-1,UEFA,1998-05-20,5,1998,20
125,Jordan,JOR,20.0,21.0,2,AFC,1998-05-20,5,1998,20
126,St. Vincent and the Grenadines,VIN,20.0,21.0,2,CONCACAF,1998-05-20,5,1998,20
127,Panama,PAN,20.0,20.0,1,CONCACAF,1998-05-20,5,1998,20
128,Mauritania,MTN,19.0,20.0,1,CAF,1998-05-20,5,1998,20
129,Sri Lanka,SRI,19.0,19.0,1,AFC,1998-05-20,5,1998,20
130,Dominica,DMA,18.0,12.0,-16,CONCACAF,1998-05-20,5,1998,20
131,Ethiopia,ETH,17.0,18.0,0,CAF,1998-05-20,5,1998,20
132,Benin,BEN,17.0,17.0,-2,CAF,1998-05-20,5,1998,20
133,St. Lucia,LCA,17.0,17.0,0,CONCACAF,1998-05-20,5,1998,20
134,Bahrain,BHR,17.0,17.0,-1,AFC,1998-05-20,5,1998,20
135,Yemen,YEM,16.0,18.0,5,AFC,1998-05-20,5,1998,20
118,Myanmar,MYA,23.0,23.0,-1,AFC,1998-05-20,5,1998,20
103,Wales,WAL,28.0,29.0,2,UEFA,1998-05-20,5,1998,20
117,New Zealand,NZL,23.0,23.0,-1,OFC,1998-05-20,5,1998,20
97,Malawi,MWI,30.0,30.0,0,CAF,1998-05-20,5,1998,20
